sample,lucro
1924,-25305
1925,-42420
1926,1050
1927,-28630
1928,-80465
1929,-25725
1930,18480
1931,-22015
1932,-19040
1933,-31500
1934,-33250
1935,-48125
1936,4760
1937,19250
1938,-57645
1939,-25060
1940,-28245
1941,-3640
1942,-1435
1943,-30625
1944,-66325
1945,13265
1946,16625
1947,-73675
1948,-36120
1949,-82075
1950,-47180
1951,-23625
1952,3780
1953,-50505
1954,-14455
1955,-16345
1956,26460
1957,-10325
1958,-44415
1959,-5075
1960,-7000
1961,18970
1962,-74865
1963,-68390
1964,-76055
1965,1260
1966,23450
1967,34020
1968,-30205
1969,-8155
1970,-40810
1971,-5880
1972,-4025
1973,-31850
1974,-74270
1975,-47530
1976,-59220
1977,23205
1978,-18620
1979,1715
1980,-120855
1981,-27790
1982,-11165
1983,-29715
1984,2205
1985,-44590
1986,-21140
1987,18515
1988,8400
1989,-50470
1990,-9415
1991,-8225
1992,-28665
1993,-46725
1994,-32095
1995,-24045
1996,13125
1997,-22575
1998,-40215
1999,-3185
2000,-2870
2001,-53060
2002,-14280
2003,-90685
2004,15540
2005,-7770
2006,-70770
2007,-44870
2008,47530
2009,-10535
2010,22715
2011,-85050
2012,30100
2013,-38885
2014,-10115
2015,-9135
2016,18690
2017,23520
2018,5915
2019,6370
2020,-30100
2021,-5495
2022,17570
2023,-35945
2024,-54530
2025,10045
2026,-13230
2027,-12425
2028,-36820
2029,10430
2030,-32830
2031,-71435
2032,-32970
2033,-10360
2034,-34125
2035,15575
2036,17045
2037,-53130
2038,-525
2039,3150
2040,3185
2041,-59990
2042,-5880
2043,-6230
2044,-32515
2045,-14945
2046,-26775
2047,11235
2048,16765
2049,-2030
2050,-32305
2051,-49105
2052,-15995
2053,21315
2054,-9345
2055,-37135
2056,-5075
2057,5880
2058,-18865
2059,8960
2060,22225
2061,-51415
2062,-12040
2063,-32760
2064,-36610
2065,-22540
2066,-82705
2067,-5110
2068,14700
2069,-39795
2070,-35280
2071,-4480
2072,-43855
2073,-40915
2074,26355
2075,46200
2076,-66010
2077,-17360
2078,-15225
2079,22470
2080,-34580
2081,-28840
2082,-36295
2083,-6475
2084,-30100
2085,40985
2086,-13405
2087,-17640
2088,-28210
2089,-51240
2090,18025
2091,-25655
2092,-37520
2093,-48965
2094,-55125
2095,-55405
2096,-24990
2097,-20440
2098,-40180
2099,-122710
2100,41650
2101,-8295
2102,770
2103,-19880
2104,-48440
2105,15960
2106,-18865
2107,9730
2108,-3255
2109,6545
2110,16450
2111,29470
2112,-15120
2113,-18305
2114,2520
2115,28420
2116,-18865
2117,10465
2118,-22715
2119,-28035
2120,52570
2121,-34720
2122,22120
2123,-32095
2124,-14000
2125,-32620
2126,-108815
2127,1575
2128,-31115
2129,12145
2130,-73255
2131,-51765
2132,-52535
2133,-20335
2134,6090
2135,-42070
2136,-29225
2137,-6720
2138,-20055
2139,-50190
2140,29960
2141,-30765
2142,-10640
2143,-14560
2144,-24850
2145,5880
2146,-51100
2147,-59115
2148,1575
2149,-36645
2150,13125
2151,-105
2152,-4060
2153,18130
2154,10430
2155,17325
2156,-35980
2157,5320
2158,910
2159,-16170
2160,35245
2161,-17255
2162,-1680
2163,3675
2164,-52780
2165,-39480
2166,-68110
2167,-20055
2168,-37730
2169,-11830
2170,35910
2171,-26565
2172,-35105
2173,27405
2174,770
2175,-22995
2176,6335
2177,14700
2178,-17745
2179,-23345
2180,-62090
2181,9100
2182,-39410
2183,8190
2184,-33880
2185,-40565
2186,-33425
2187,-14070
2188,-20790
2189,13090
2190,-9240
2191,-38465
2192,2485
2193,-41580
2194,-12145
2195,-40565
2196,34685
2197,-25760
2198,-13510
2199,-51905
2200,-2170
2201,51940
2202,-47460
2203,-12985
2204,-30240
2205,-44030
2206,-2170
2207,-36505
2208,11795
2209,-46795
2210,24150
2211,105
2212,-51240
2213,175
2214,-25165
2215,-63315
2216,-27965
2217,20510
2218,-27825
2219,-70595
2220,-22015
2221,-32760
2222,1715
2223,-89460
2224,-32515
2225,-66675
2226,-5985
2227,43505
2228,-62265
2229,-11935
2230,30450
2231,-34125
2232,-60690
2233,22050
2234,525
2235,-74095
2236,-25025
