lucro,staff,desconto_medio,pr_Sun,hr_x_Sun,hr_j_Sun,pr_Mon,hr_x_Mon,hr_j_Mon,pr_Tue,hr_x_Tue,hr_j_Tue,pr_Wed,hr_x_Wed,hr_j_Wed,pr_Thu,hr_x_Thu,hr_j_Thu,pr_Fri,hr_x_Fri,hr_j_Fri,pr_Sat,hr_x_Sat,hr_j_Sat
274.0,19.0,3.88,0.0151,0,0,0.0149,7,0,0.015,11,0,0.0874,0,0,0.0871,0,0,0.0149,1,0,0.0374,0,0
274.0,19.0,3.5999999999999996,0.0151,0,0,0.0149,7,0,0.015,11,0,0.0874,0,0,0.0871,0,0,0.0149,1,0,0.0177,0,0
221.0,18.0,3.49,0.0053,0,0,0.0149,7,0,0.0149,11,0,0.0874,0,0,0.0871,0,0,0.015,0,0,0.0196,0,0
112.0,16.0,3.81,0.0138,0,0,0.0149,3,0,0.015,11,0,0.0873,0,0,0.089,1,0,0.0155,1,0,0.0316,0,0
7.0,14.0,3.7900000000000005,0.0148,0,0,0.0149,10,0,0.0149,2,0,0.0874,0,0,0.0873,1,0,0.015,1,0,0.0311,0,0
7.0,14.0,3.7900000000000005,0.0148,0,0,0.0149,10,0,0.0149,2,0,0.0874,0,0,0.0872,1,0,0.015,1,0,0.0311,0,0
-99.0,12.0,3.7600000000000002,0.0249,0,0,0.0149,0,0,0.0149,11,0,0.0873,0,0,0.0871,1,0,0.015,0,0,0.019,0,0
-99.0,12.0,3.7600000000000002,0.0249,0,0,0.0149,0,0,0.0149,11,0,0.0873,0,0,0.0871,1,0,0.015,0,0,0.019,0,0
-149.0,11.0,3.8,0.0148,0,0,0.0149,10,0,0.0149,0,0,0.0874,0,0,0.0871,0,0,0.0155,1,0,0.0312,0,0
-202.0,10.0,3.5999999999999996,0.0053,0,0,0.0149,10,0,0.0149,0,0,0.0874,0,0,0.0953,0,0,0.015,0,0,0.0196,0,0
-202.0,10.0,3.61,0.0053,0,0,0.0149,10,0,0.0149,0,0,0.0874,0,0,0.0953,0,0,0.015,0,0,0.0196,0,0
-307.0,8.0,3.5999999999999996,0.0053,0,0,0.0149,7,0,0.0149,0,0,0.0874,0,0,0.0953,0,0,0.015,1,0,0.0196,0,0
-307.0,8.0,3.5999999999999996,0.0053,0,0,0.0149,7,0,0.0149,0,0,0.0874,0,0,0.0953,0,0,0.015,1,0,0.0196,0,0
-360.0,7.0,3.49,0.0053,0,0,0.0149,7,0,0.0149,0,0,0.0874,0,0,0.0871,0,0,0.015,0,0,0.0196,0,0
-469.0,5.0,3.5900000000000003,0.0148,0,0,0.0149,3,0,0.0149,1,0,0.0874,1,0,0.0865,0,0,0.0149,0,0,0.0183,0,0
-571.0,3.0,4.03,0.0249,0,0,0.0149,0,0,0.0149,2,0,0.0873,0,0,0.0872,0,0,0.015,1,0,0.0382,0,0
-571.0,3.0,4.03,0.0249,0,0,0.0149,0,0,0.0149,2,0,0.0873,0,0,0.0872,0,0,0.015,1,0,0.0382,0,0
-677.0,1.0,3.8,0.0148,0,0,0.0149,0,0,0.0149,0,0,0.0874,0,0,0.0872,0,0,0.0155,1,0,0.0312,0,0
-677.0,1.0,3.8,0.0148,0,0,0.0149,0,0,0.0149,0,0,0.0874,0,0,0.0871,0,0,0.0155,1,0,0.0312,0,0
-730.0,0.0,3.94,0.0184,0,0,0.0149,0,0,0.0149,0,0,0.0873,0,0,0.0871,0,0,0.015,0,0,0.0382,0,0
-730.0,0.0,3.7199999999999998,0.0184,0,0,0.0149,0,0,0.0149,0,0,0.0873,0,0,0.0871,0,0,0.015,0,0,0.0228,0,0
